id,file_name,company,date,total,address,confidence_json,raw_json,items_json
126,X51007846268.jpg,UNIHAKKA INTERNATIONAL SDN BHD,02 Jun 2018,10.35,"Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor TAX","{""COMPANY"": 0.9983240514993668, ""DATE"": 0.9993135929107666, ""ADDRESS"": 0.997375875711441, ""TOTAL"": 0.9973936080932617}","{""COMPANY"": ""UNIHAKKA INTERNATIONAL SDN BHD"", ""DATE"": ""02 Jun 2018"", ""ADDRESS"": ""Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor TAX"", ""TOTAL"": ""RM10.35""}",
127,X51007846290.jpg,UNIHAKKA INTERNATIONAL SDN BHD,07 Jun 2018,8.2,"Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor TAX","{""COMPANY"": 0.9984187185764313, ""DATE"": 0.9990735848744711, ""ADDRESS"": 0.9972314909100533, ""TOTAL"": 0.9980055689811707}","{""COMPANY"": ""UNIHAKKA INTERNATIONAL SDN BHD"", ""DATE"": ""07 Jun 2018"", ""ADDRESS"": ""Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor TAX"", ""TOTAL"": ""RM8.20""}",
128,X51007846303.jpg,UNIHAKKA INTERNATIONAL SDN BHD,08 Jun 2018,6.7,"Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor TAX","{""COMPANY"": 0.9983568787574768, ""DATE"": 0.9993628064791361, ""ADDRESS"": 0.9965874925255775, ""TOTAL"": 0.9956894516944885}","{""COMPANY"": ""UNIHAKKA INTERNATIONAL SDN BHD"", ""DATE"": ""08 Jun 2018"", ""ADDRESS"": ""Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor TAX"", ""TOTAL"": ""RM6.70""}",
129,X51007846310.jpg,MOONLIGHT CAKE HOUSE SDN BHD,11/08/2018,1.8,"Permas 10/5, Bandar Baru Permas Jaya 81750 Johor Bahru, Johor. Tel","{""COMPANY"": 0.9984115362167358, ""ADDRESS"": 0.9973222613334656, ""DATE"": 0.99355149269104, ""TOTAL"": 0.7613905072212219}","{""COMPANY"": ""MOONLIGHT CAKE HOUSE SDN BHD"", ""ADDRESS"": ""Permas 10/5, Bandar Baru Permas Jaya 81750 Johor Bahru, Johor. Tel"", ""DATE"": ""11/08/2018"", ""TOTAL"": ""RM1.80""}",
130,X51007846371.jpg,UNIHAKKA INTERNATIONAL SDN BHD,13 Jun 2018,8.85,"Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor TAX","{""COMPANY"": 0.9983938932418823, ""DATE"": 0.9993237455685934, ""ADDRESS"": 0.9936016276478767, ""TOTAL"": 0.9974861145019531}","{""COMPANY"": ""UNIHAKKA INTERNATIONAL SDN BHD"", ""DATE"": ""13 Jun 2018"", ""ADDRESS"": ""Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor TAX"", ""TOTAL"": ""RM8.85""}",
131,X51007846395.jpg,gerbang Alaf Restaurants Sdn Bhd,24/06/2018,12.8,"6, Bangunan TH, Damansara No. 3, Jalan Petaling Jaya (GST ID","{""COMPANY"": 0.9979915261268616, ""ADDRESS"": 0.9316288178617304, ""DATE"": 0.9973523616790771, ""TOTAL"": 0.9972056746482849}","{""COMPANY"": ""gerbang Alaf Restaurants Sdn Bhd"", ""ADDRESS"": ""6, Bangunan TH, Damansara No. 3, Jalan Petaling Jaya (GST ID"", ""DATE"": ""24/06/2018"", ""TOTAL"": ""12.80""}",
132,X51007846412.jpg,LAVENDER & BAKERY,,265.5,"& G30, AEON Mall TEBRAU CITY, NO. JALAN BESA TEBRAU, TAMAN DESA “ERRAU, 81100 JOHOR BAHRU. TEL +","{""COMPANY"": 0.9951186776161194, ""ADDRESS"": 0.9611731568972269, ""TOTAL"": 0.980946958065033}","{""COMPANY"": ""LAVENDER & BAKERY"", ""ADDRESS"": ""& G30, AEON Mall TEBRAU CITY, NO. JALAN BESA TEBRAU, TAMAN DESA \u201cERRAU, 81100 JOHOR BAHRU. TEL +"", ""TOTAL"": ""265.50""}",
133,X51008030565.jpg,RESTORAN WAN,,7.8,"Temeriggung 19/9, Seksyen 9, Bandar Mahkota Chéras, 43200 Cheras, Selangor . GST REG","{""COMPANY"": 0.9956232905387878, ""ADDRESS"": 0.9979905990453867, ""TOTAL"": 0.997934103012085}","{""COMPANY"": ""RESTORAN WAN"", ""ADDRESS"": ""Temeriggung 19/9, Seksyen 9, Bandar Mahkota Ch\u00e9ras, 43200 Cheras, Selangor . GST REG"", ""TOTAL"": ""7.80""}",
134,X51008042777.jpg,RESTORAN WAN SHENG,,4.8,"Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor GST REG","{""COMPANY"": 0.9987137715021769, ""ADDRESS"": 0.9989890406529108, ""TOTAL"": 0.9977701902389526}","{""COMPANY"": ""RESTORAN WAN SHENG"", ""ADDRESS"": ""Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor GST REG"", ""TOTAL"": ""4.80""}",
135,X51008042779.jpg,RESTORAN WAN SHENG,05-05-,7.6,"Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor GST REG","{""COMPANY"": 0.9985574881235758, ""ADDRESS"": 0.998893474539121, ""DATE"": 0.9927010536193848, ""TOTAL"": 0.9986792206764221}","{""COMPANY"": ""RESTORAN WAN SHENG"", ""ADDRESS"": ""Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor GST REG"", ""DATE"": ""05-05-"", ""TOTAL"": ""7.60""}",
136,X51008099071.jpg,LEONG HENG SHELL SERVICE STATION,20/06/18,50.0,"BANDAR SG LONG, 11 1/4 MILES CHERAS, 43000 KAJANG, SELANGOR Site :","{""COMPANY"": 0.9977500200271606, ""ADDRESS"": 0.9406623989343643, ""TOTAL"": 0.9976231455802917, ""DATE"": 0.9980487823486328}","{""COMPANY"": ""LEONG HENG SHELL SERVICE STATION"", ""ADDRESS"": ""BANDAR SG LONG, 11 1/4 MILES CHERAS, 43000 KAJANG, SELANGOR Site :"", ""TOTAL"": ""50.00"", ""DATE"": ""20/06/18""}",
137,X51008099073.jpg,PROSPER NIAGA,26/06/18,100.0,",PT 33122, BANDAR MAHKOTA CHERAS 43200 CHERAS, SELANGOR Site :","{""COMPANY"": 0.9973216950893402, ""ADDRESS"": 0.9628486812114716, ""TOTAL"": 0.8475795388221741, ""DATE"": 0.9912931323051453}","{""COMPANY"": ""PROSPER NIAGA"", ""ADDRESS"": "",PT 33122, BANDAR MAHKOTA CHERAS 43200 CHERAS, SELANGOR Site :"", ""TOTAL"": ""100.00"", ""DATE"": ""26/06/18""}",
138,X51008099084.jpg,RESTORAN WAN SHENG,,4.6,"Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor GST REG","{""COMPANY"": 0.9986185431480408, ""ADDRESS"": 0.9990245699882507, ""TOTAL"": 0.9976378679275513}","{""COMPANY"": ""RESTORAN WAN SHENG"", ""ADDRESS"": ""Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor GST REG"", ""TOTAL"": ""4.60""}",
139,X51008099086.jpg,RESTORAN WAN SHENG,,7.2,"Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor GST REG","{""COMPANY"": 0.9986967047055563, ""ADDRESS"": 0.9990039169788361, ""TOTAL"": 0.9984570741653442}","{""COMPANY"": ""RESTORAN WAN SHENG"", ""ADDRESS"": ""Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor GST REG"", ""TOTAL"": ""7.20""}",
140,X51008099087.jpg,RESTORAN WAN,,7.8,"Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor GST REG","{""COMPANY"": 0.9787996709346771, ""ADDRESS"": 0.9962525765101115, ""TOTAL"": 0.9987884163856506}","{""COMPANY"": ""RESTORAN WAN"", ""ADDRESS"": ""Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor GST REG"", ""TOTAL"": ""7.80""}",
141,X51008099088.jpg,RESTORAN WAN SHENG,27-06-2018,2.3,"Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor GST REG","{""COMPANY"": 0.9987238248189291, ""ADDRESS"": 0.9989954779545466, ""DATE"": 0.9958459734916687, ""TOTAL"": 0.9977372884750366}","{""COMPANY"": ""RESTORAN WAN SHENG"", ""ADDRESS"": ""Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor GST REG"", ""DATE"": ""27-06-2018"", ""TOTAL"": ""2.30""}",
142,X51008099102.jpg,SUSHI - MAHKOTA CHERAS MIZU SDN. BHD.,-06-,68.0,"GROUND FLOOR, JLN TEMENGGUNG 13/9, 43200 CHERAS SELANGOR. (GST","{""COMPANY"": 0.9533464482852391, ""ADDRESS"": 0.9500096638997396, ""DATE"": 0.48532551527023315, ""TOTAL"": 0.998040497303009}","{""COMPANY"": ""SUSHI - MAHKOTA CHERAS MIZU SDN. BHD."", ""ADDRESS"": ""GROUND FLOOR, JLN TEMENGGUNG 13/9, 43200 CHERAS SELANGOR. (GST"", ""DATE"": ""-06-"", ""TOTAL"": ""68.00""}",
143,X51008123447.jpg,Dion,28/05/18,5.0,"Dion #02-03, Level 2, 27, Jalan Sultan 50250 Kuala Lumpur. Tal","{""COMPANY"": 0.9754173755645752, ""ADDRESS"": 0.9527607505971735, ""DATE"": 0.9972889423370361, ""TOTAL"": 0.9984002709388733}","{""COMPANY"": ""Dion"", ""ADDRESS"": ""Dion #02-03, Level 2, 27, Jalan Sultan 50250 Kuala Lumpur. Tal"", ""DATE"": ""28/05/18"", ""TOTAL"": ""5.00""}",
144,X51008128065.jpg,99 SPEED,03-05-18,19.9,"2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1249-THN PANDAN GAHAYA GST ID.","{""COMPANY"": 0.9956370294094086, ""ADDRESS"": 0.9935134924375094, ""DATE"": 0.9985069632530212, ""TOTAL"": 0.9968715310096741}","{""COMPANY"": ""99 SPEED"", ""ADDRESS"": ""2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1249-THN PANDAN GAHAYA GST ID."", ""DATE"": ""03-05-18"", ""TOTAL"": ""19.90""}",
145,X51008164996.jpg,GNE ONE THREE SEAFOOD RESTAURANT SDN BHD,,58.0,"TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR. (GST","{""COMPANY"": 0.9954908575330462, ""ADDRESS"": 0.9980135142803193, ""TOTAL"": 0.998197615146637}","{""COMPANY"": ""GNE ONE THREE SEAFOOD RESTAURANT SDN BHD"", ""ADDRESS"": ""TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR. (GST"", ""TOTAL"": ""58.00""}",
146,X51008164998.jpg,ONE ONE THREE SEAFOOD RESTAURANT SDN BHD,20-06-2018,38.0,"TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR, (GST","{""COMPANY"": 0.9951737863676888, ""ADDRESS"": 0.9985772550106049, ""DATE"": 0.9986893534660339, ""TOTAL"": 0.9974161386489868}","{""COMPANY"": ""ONE ONE THREE SEAFOOD RESTAURANT SDN BHD"", ""ADDRESS"": ""TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR, (GST"", ""DATE"": ""20-06-2018"", ""TOTAL"": ""38.00""}",
147,X51005337877.jpg,UROKO JAPANESE CUISINE SDN BHD,20/03/2018 6.41:02 PM,6.00,"224-1, JALAN 17/54, SECTION 17, 46400 PETALING JAYA, SELANGOR 03-7932 1023/0191","{""COMPANY"": 0.9988529682159424, ""ADDRESS"": 0.9969410538673401, ""DATE"": 0.9982110261917114, ""TOTAL"": 0.6706672310829163}","{""COMPANY"": ""UROKO JAPANESE CUISINE SDN BHD"", ""ADDRESS"": ""224-1, JALAN 17/54, SECTION 17, 46400 PETALING JAYA, SELANGOR 03-7932 1023/0191"", ""DATE"": ""20/03/2018 6.41:02 PM"", ""TOTAL"": ""6.00""}","[{""item"": ""KO NABE INANIWA"", ""price"": 24.0}, {""item"": ""GREEN TEA"", ""price"": 1.0}, {""item"": ""GYOZA"", ""price"": 15.0}, {""item"": ""GARLIC CHAHAN"", ""price"": 6.0}, {""item"": ""UDON"", ""price"": 24.0}]"
